# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles:P'
# Event count (approx.): 1496259908
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................
#
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] atime_needs_update
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] clock_gettime@plt
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  systemd          libsystemd-shared-255.so          [.] greedy_realloc
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] pci_pme_list_scan
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_bytes_new
     0.01%  tracker-miner-f  tracker-miner-fs-3                [.] tracker_indexing_tree_file_matches_filter
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __note_gp_changes
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] sbitmap_any_bit_set
     0.01%  kworker/7:1H-kb  [unknown]                         [.] 0000000000000000
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __schedule
     0.01%  systemd-oomd     libc.so.6                         [.] __strcmp_avx2
     0.01%  systemd          libsystemd-shared-255.so          [.] 0x00000000001dfb16
     0.01%  tracker-miner-f  libc.so.6                         [.] unlink_chunk.isra.0
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] sd_event_source_set_enabled
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] rcu_segcblist_enqueue
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] g_ptr_array_remove_range
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_strdup
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005e328
     0.01%  gmain            [kernel.kallsyms]                 [k] pidfd_poll
     0.01%  irq/135-iwlwifi  [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  kworker/1:0-eve  [kernel.kallsyms]                 [k] sched_clock_cpu
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] blk_mq_dispatch_plug_list
     0.01%  Xorg             [kernel.kallsyms]                 [k] os_xsave
     0.01%  systemd          [kernel.kallsyms]                 [k] do_syscall_64
     0.01%  ksoftirqd/14     [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  swapper          [kernel.kallsyms]                 [k] rcu_segcblist_advance
     0.01%  gmain            [kernel.kallsyms]                 [k] security_inode_permission
     0.01%  gmain            libgio-2.0.so.0.8000.0            [.] g_mutex_unlock@plt
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] current_time
     0.01%  usb-storage      [kernel.kallsyms]                 [k] wake_up_bit
     0.01%  swapper          [kernel.kallsyms]                 [k] execlists_dequeue_irq
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] 0x000000000023e3f0
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] security_inode_getattr
     0.01%  swapper          [kernel.kallsyms]                 [k] blake2s_compress_ssse3
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] slab_update_freelist.isra.0
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] update_cfs_group
     0.01%  gsd-color        libglib-2.0.so.0.8000.0           [.] g_strconcat
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] reweight_entity
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] 0x000000000000b7dc
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] netlink_has_listeners
     0.01%  gmain            [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  gmain            [kernel.kallsyms]                 [k] walk_component
     0.01%  thermald         libc.so.6                         [.] __strstr_generic
     0.01%  thermald         libglib-2.0.so.0.8000.0           [.] strchr@plt
     0.01%  gmain            [kernel.kallsyms]                 [k] __get_user_8
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] stop_this_handle
     0.01%  thermald         [kernel.kallsyms]                 [k] cpus_read_lock
     0.01%  Xorg             libc.so.6                         [.] __libc_calloc
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] unmap_page_range
     0.01%  GUsbEventThread  libusb-1.0.so.0.4.0               [.] pthread_cond_broadcast@plt
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ip_rcv_finish_core.isra.0
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] get_nohz_timer_target
     0.01%  migration/1      [kernel.kallsyms]                 [k] update_curr_se
     0.01%  kworker/1:0-eve  [kernel.kallsyms]                 [k] update_averages
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] hrtimer_try_to_cancel.part.0
     0.01%  kworker/4:0-eve  [kernel.kallsyms]                 [k] schedule
     0.01%  GUsbEventThread  [kernel.kallsyms]                 [k] __fdget
     0.01%  perf             [kernel.kallsyms]                 [k] alloc_pages
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] rep_movs_alternative
     0.01%  gmain            [kernel.kallsyms]                 [k] fpregs_assert_state_consistent
     0.01%  swapper          [kernel.kallsyms]                 [k] lrc_update_runtime
     0.01%  sd-resolve       libc.so.6                         [.] __GI___pthread_disable_asynccancel
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] rseq_update_cpu_node_id
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x000000000005bb8e
     0.01%  journal-offline  [kernel.kallsyms]                 [k] down_read_trylock
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] hrtimer_active
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] alloc_empty_file
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] update_sg_lb_stats
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] udp_lib_rehash
     0.01%  Xorg             [kernel.kallsyms]                 [k] aa_unix_msg_perm
     0.01%  pool-gnome-shel  [kernel.kallsyms]                 [k] do_exit
     0.01%  fwupd            libc.so.6                         [.] cfree@GLIBC_2.2.5
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x0000000000053f00
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] dentry_free
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] drain_stock
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] intel_runtime_pm_acquire
     0.01%  systemd          [kernel.kallsyms]                 [k] __mod_memcg_lruvec_state
     0.01%  swapper          [kernel.kallsyms]                 [k] execlists_irq_handler
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] blkcg_rstat_flush
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] psi_avgs_work
     0.01%  gmain            [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  gdbus            [vdso]                            [.] __vdso_clock_gettime
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x00000000000b1a20
     0.01%  snapd            snapd                             [.] 0x0000000000210655
     0.01%  usb-storage      [kernel.kallsyms]                 [k] perf_adjust_freq_unthr_context
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] enqueue_timer
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] netif_skb_features
     0.01%  gdbus            [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  Xorg             Xorg                              [.] 0x0000000000147651
     0.01%  evolution-sourc  [kernel.kallsyms]                 [k] drain_obj_stock
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] sk_dst_check
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] __switch_to
     0.01%  systemd-resolve  libsystemd-shared-255.so          [.] 0x00000000001c4d08
     0.01%  migration/2      [kernel.kallsyms]                 [k] cpu_stop_should_run
     0.01%  systemd          [kernel.kallsyms]                 [k] security_socket_recvmsg
     0.01%  systemd          [kernel.kallsyms]                 [k] vsnprintf
     0.01%  kcompactd0       [kernel.kallsyms]                 [k] schedule
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] __virt_addr_valid
     0.01%  Xorg             modesetting_drv.so                [.] 0x000000000000b0f6
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] kfree
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] pids_release
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] mnt_drop_write
     0.01%  sd-resolve       libc.so.6                         [.] __res_context_search
     0.01%  gmain            [kernel.kallsyms]                 [k] generic_permission
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] cpuacct_charge
     0.01%  upowerd          libupower-glib.so.3.1.0           [.] g_strdup_printf@plt
     0.01%  systemd-journal  [kernel.kallsyms]                 [k] __x64_sys_epoll_ctl
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] g_slice_free_chain_with_offset
     0.01%  sd-resolve       libc.so.6                         [.] ns_name_uncompress@@GLIBC_2.34
     0.01%  GUsbEventThread  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  swapper          [kernel.kallsyms]                 [k] wake_up_nohz_cpu
     0.01%  upowerd          libgobject-2.0.so.0.8000.0        [.] g_type_parent
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __sys_socket
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] update_curr
     0.01%  systemd          [kernel.kallsyms]                 [k] __check_heap_object
     0.01%  systemd          [kernel.kallsyms]                 [k] is_vmalloc_addr
     0.01%  snapd            snapd                             [.] 0x000000000020fb92
     0.01%  wpa_supplicant   [kernel.kallsyms]                 [k] __fdget
     0.01%  perf             [kernel.kallsyms]                 [k] rmqueue
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] schedule
     0.01%  migration/7      [kernel.kallsyms]                 [k] balance_rt
     0.01%  thermald         libstdc++.so.6.0.33               [.] std::basic_filebuf<char, std::char_traits<char> >::basic_filebuf()
     0.01%  Xorg             libc.so.6                         [.] malloc_consolidate
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] sysvec_apic_timer_interrupt
     0.01%  systemd-resolve  systemd-resolved                  [.] 0x000000000001a924
     0.01%  perf             [kernel.kallsyms]                 [k] __cond_resched
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] lru_add_drain_cpu
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] newidle_balance
     0.01%  swapper          [kernel.kallsyms]                 [k] common_interrupt
     0.01%  kworker/7:1H-kb  [kernel.kallsyms]                 [k] scsi_target_queue_ready
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] sock_recvmsg
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] do_open
     0.01%  swapper          [kernel.kallsyms]                 [k] iommu_dma_unmap_sg
     0.01%  gmain            [kernel.kallsyms]                 [k] eventfd_poll
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] process_one_work
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __update_load_avg_se
     0.01%  usb-storage      [kernel.kallsyms]                 [k] rmqueue_bulk
     0.01%  perf             [kernel.kallsyms]                 [k] __hrtimer_run_queues
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] get_nohz_timer_target
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] _raw_spin_lock_bh
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] rwsem_optimistic_spin
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_pointer_bit_unlock_and_set
     0.01%  gnome-shell      libX11.so.6.4.0                   [.] 0x000000000004094c
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] pids_release
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] timespec64_add_safe
     0.01%  gsd-housekeepin  [kernel.kallsyms]                 [k] security_inode_getattr
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] wq_worker_last_func
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __blk_mq_free_request
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] apparmor_d_instantiate
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] notifier_call_chain
     0.01%  gdbus            libgobject-2.0.so.0.8000.0        [.] g_type_fundamental
     0.01%  systemd-timesyn  systemd-timesyncd                 [.] 0x0000000000006038
     0.01%  gmain            [kernel.kallsyms]                 [k] getname_flags.part.0
     0.01%  gmain            [kernel.kallsyms]                 [k] filename_lookup
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] iput
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] alloc_file
     0.01%  perf             [kernel.kallsyms]                 [k] entry_SYSCALL_64_after_hwframe
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] security_inode_alloc
     0.01%  gmain            [kernel.kallsyms]                 [k] update_sg_lb_stats
     0.01%  sd-resolve       libc.so.6                         [.] nss_database_check_reload_and_get
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] g_mutex_unlock
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  thermald         libstdc++.so.6.0.33               [.] std::locale::id::_M_id() const
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] getname_flags.part.0
