# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles:P'
# Event count (approx.): 1305366482
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                              
# ........  ...............  ................................  ....................................................................................................................................................................................................................................................................
#
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000104982b
     0.01%  FSBroker5891     [kernel.kallsyms]                 [k] aa_dfa_match
     0.01%  FSBroker5891     libxul.so                         [.] 0x0000000004458780
     0.01%  swapper          [kernel.kallsyms]                 [k] scheduler_tick
     0.01%  thermald         [kernel.kallsyms]                 [k] do_dentry_open
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] irqentry_exit
     0.01%  InputThread      [i915]                            [k] vlv_initial_power_sequencer_setup
     0.01%  InputThread      [kernel.kallsyms]                 [k] irq_work_tick
     0.01%  swapper          [kernel.kallsyms]                 [k] pick_next_task_dl
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] ext4_block_write_begin
     0.01%  InputThread      libc.so.6                         [.] 0x00000000000f2457
     0.01%  Xorg             nvidia_drv.so                     [.] 0x0000000000044f62
     0.01%  kworker/2:1-i91  [kernel.kallsyms]                 [k] acpi_ns_search_one_scope
     0.01%  kworker/2:1-i91  [kernel.kallsyms]                 [k] strncpy
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] ext4_ext_get_access
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] security_file_permission
     0.01%  Xorg             [kernel.kallsyms]                 [k] atime_needs_update
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] 0x00000000000b1a61
     0.01%  WebExtensions    [anon:js-executable-memory]       [.] 0x000000000003db59
     0.01%  IPC I/O Parent   [kernel.kallsyms]                 [k] rep_movs_alternative
     0.01%  Socket Thread    libxul.so                         [.] 0x0000000002a3100a
     0.01%  firefox          libxul.so                         [.] 0x00000000033cae8f
     0.01%  InputThread      [i915]                            [k] intel_display_params_dump.cold
     0.01%  Xorg             Xorg                              [.] 0x00000000001de2d0
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __skb_datagram_iter
     0.01%  swapper          [kernel.kallsyms]                 [k] select_idle_sibling
     0.01%  swapper          [kernel.kallsyms]                 [k] calc_global_load_tick
     0.01%  Xorg             [i915]                            [k] is_dsc_pipe_bpp_sufficient.isra.0
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] copy_iovec_from_user
     0.01%  InputThread      [i915]                            [k] __pfx_vlv_initial_power_sequencer_setup
     0.01%  Isolated Web Co  libxul.so                         [.] 0x000000000349f76a
     0.01%  InputThread      [kernel.kallsyms]                 [k] __drm_atomic_helper_plane_duplicate_state
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  swapper          [snd_hda_core]                    [k] 0x0000000000004eea
     0.01%  gnome-shell      libX11.so.6.4.0                   [.] 0x0000000000040ac8
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __wake_up
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] finish_task_switch.isra.0
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] 0x000000000005c2fe
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000175c01
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000002b52bf
     0.01%  Xorg             libc.so.6                         [.] 0x00000000000985d9
     0.01%  InputThread      [kernel.kallsyms]                 [k] __calc_delta.constprop.0
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002a31031
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __rq_qos_done_bio
     0.01%  usb-storage      [kernel.kallsyms]                 [k] update_sd_lb_stats.constprop.0
     0.01%  Xorg             [kernel.kallsyms]                 [k] mod_objcg_state
     0.01%  Xorg             [kernel.kallsyms]                 [k] is_vmalloc_addr
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] select_task_rq_fair
     0.01%  glean.dispatche  firefox                           [.] free
     0.01%  glean.dispatche  libc.so.6                         [.] pthread_mutex_unlock
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000cf801
     0.01%  IPC I/O Child    [kernel.kallsyms]                 [k] consume_skb
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] JSRuntime::tracePersistentRoots(JSTracer*)
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005cc1f
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005d8ac
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ut_trace
     0.01%  gnome-terminal-  libc.so.6                         [.] argz_create_sep
     0.01%  Xorg             libdrm.so.2.4.0                   [.] drmIoctl
     0.01%  Socket Thread    [kernel.kallsyms]                 [k] aa_inet_msg_perm
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002a28837
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] pci_conf1_read
     0.01%  TaskCon~ller #3  libxul.so                         [.] 0x0000000002f9265c
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005b985
     0.01%  usb-storage      [kernel.kallsyms]                 [k] pfn_to_dma_pte
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000001aa40
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000000673a
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] update_curr
     0.01%  Timer            [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  InputThread      [kernel.kallsyms]                 [k] switch_fpu_return
     0.01%  InputThread      modesetting_drv.so                [.] 0x000000000000ebd4
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005d8ef
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] account_system_index_time
     0.01%  kworker/1:1H-kb  [kernel.kallsyms]                 [k] update_curr
     0.01%  swapper          [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000001190b
     0.01%  gnome-shell      libc.so.6                         [.] 0x000000000009e5f2
     0.01%  InputThread      [kernel.kallsyms]                 [k] __fdget_pos
     0.01%  nautilus         [kernel.kallsyms]                 [k] update_curr
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] 0x000000000003b434
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000001ad0c
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __sys_recvmsg
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] refill_obj_stock
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] 0x0000000000024b40
     0.01%  gnome-shell      libdbus-1.so.3.32.4               [.] _dbus_list_pop_first_link
     0.01%  Xorg             libc.so.6                         [.] 0x0000000000098565
     0.01%  Inotify~tThread  [kernel.kallsyms]                 [k] x64_sys_call
     0.01%  InputThread      libc.so.6                         [.] 0x00000000000ab609
     0.01%  Xorg             libc.so.6                         [.] 0x0000000000098540
     0.01%  kworker/0:0-i91  [kernel.kallsyms]                 [k] ww_mutex_lock
     0.01%  nautilus         [kernel.kallsyms]                 [k] __fdget
     0.01%  swapper          [kernel.kallsyms]                 [k] resched_curr
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_slist_free
     0.01%  Xorg             Xorg                              [.] GrabMatchesSecond
     0.01%  Xorg             libglamoregl.so                   [.] 0x000000000000a654
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_queue_pop_tail
     0.01%  swapper          [kernel.kallsyms]                 [k] task_tick_idle
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_input_device_get_type
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] strnlen
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] __d_lookup_rcu
     0.01%  InputThread      Xorg                              [.] 0x0000000000079ec7
     0.01%  FSBroker5891     [unknown]                         [.] 0000000000000000
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] sockfd_lookup_light
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] is_vmalloc_addr
     0.01%  InputThread      Xorg                              [.] miPointerSetPosition
     0.01%  InputThread      libc.so.6                         [.] 0x00000000000a1a60
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000100583b
     0.01%  Socket Thread    libxul.so                         [.] 0x0000000002e63530
     0.01%  nautilus         [kernel.kallsyms]                 [k] update_cfs_group
     0.01%  InputThread      [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] mpage_process_folio
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] mpage_process_page_bufs
     0.01%  IPC I/O Parent   [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  Xorg             Xorg                              [.] 0x00000000001e2879
     0.01%  InputThread      [kernel.kallsyms]                 [k] aa_file_perm
     0.01%  sudo             [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  Xorg             [kernel.kallsyms]                 [k] drm_atomic_helper_page_flip
     0.01%  gnome-shell      libX11.so.6.4.0                   [.] 0x00000000000271a7
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x00000000000bc683
     0.01%  IPC I/O Parent   libc.so.6                         [.] clock_gettime
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000019c9c0
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_nohz_restart_sched_tick
     0.01%  Timer            [kernel.kallsyms]                 [k] futex_q_lock
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x0000000000032220
     0.01%  gnome-shell      libdbus-1.so.3.32.4               [.] dbus_connection_get_dispatch_status
     0.01%  Socket Thread    libxul.so                         [.] 0x0000000002f68696
     0.01%  InputThread      libinput.so.10.13.0               [.] 0x0000000000022ea0
     0.01%  InputThread      libinput.so.10.13.0               [.] 0x0000000000023f00
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] native_queued_spin_lock_slowpath
     0.01%  swapper          [kernel.kallsyms]                 [k] hrtimer_cancel
     0.01%  pool-tracker-mi  libc.so.6                         [.] 0x00000000000ab609
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] 0x000000000000bc80
     0.01%  Xorg             [kernel.kallsyms]                 [k] drm_mode_object_get
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.01%  Xorg             Xorg                              [.] _fbSetWindowPixmap
     0.01%  InputThread      [vdso]                            [.] __vdso_clock_gettime
     0.01%  usb-storage      [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  gnome-terminal-  libvte-2.91.so.0.7600.0           [.] 0x0000000000022cd0
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] 0x000000000003b513
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_free_sized
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] pcpu_next_fit_region.constprop.0
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] i2c_check_for_quirks
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ds_begin_method_execution
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __virt_addr_valid
     0.01%  usb-storage      [kernel.kallsyms]                 [k] update_rq_clock
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_mutex_unlock@plt
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] arch_scale_freq_tick
     0.01%  InputThread      libevdev.so.2.3.0                 [.] libevdev_event_is_type
     0.01%  InputThread      libinput.so.10.13.0               [.] 0x000000000001249a
     0.01%  Xorg             Xorg                              [.] 0x0000000000147788
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000015a140
     0.01%  gnome-shell      [vdso]                            [.] 0x0000000000000ab0
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] drain_obj_stock
     0.01%  swapper          [kernel.kallsyms]                 [k] _find_next_and_bit
     0.01%  InputThread      Xorg                              [.] GetMaster
     0.01%  InputThread      [i915]                            [k] vlv_power_sequencer_kick
     0.01%  kworker/2:1-i91  [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] 0x00000000000448da
     0.01%  swapper          [kernel.kallsyms]                 [k] __slab_free
     0.01%  swapper          [kernel.kallsyms]                 [k] tcp_delack_timer
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] malloc@plt
     0.01%  Xorg             Xorg                              [.] 0x00000000000fbbe4
     0.01%  InputThread      [kernel.kallsyms]                 [k] __pm_runtime_resume
     0.01%  Inotify~tThread  [kernel.kallsyms]                 [k] os_xsave
     0.01%  gnome-shell      libc.so.6                         [.] argz_insert
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] timerqueue_add
     0.01%  gsd-keyboard     libgdk-3.so.0.2409.32             [.] XNextEvent@plt
     0.01%  Xorg             Xorg                              [.] 0x00000000001e49b0
     0.01%  :-1              [kernel.kallsyms]                 [k] load_balance
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] update_dl_rq_load_avg
